column138394,column213338,column315015,column42738,column5741,column67,column716,column820,column911,column1018
column132301,column214131,column38844,column46498,column5867,column6369,column713,column80,column913,column108
column127262,column228861,column310355,column49561,column5629,column6356,column769,column81,column99,column1043
column116146,column220934,column39783,column43552,column5867,column6323,column776,column86,column924,column101
column146955,column243412,column329842,column45089,column5114,column6102,column768,column813,column932,column100
column125622,column22953,column314315,column43236,column5552,column676,column793,column826,column947,column1046
column118737,column28813,column37747,column4398,column5860,column6133,column758,column810,column941,column1011
column124586,column214164,column345302,column47206,column5349,column6274,column710,column843,column912,column1031
column144952,column244397,column36824,column4188,column5426,column6406,column78,column833,column924,column1037
column126898,column221229,column322231,column46416,column586,column6287,column778,column849,column929,column1025
column119386,column29346,column323229,column49319,column5804,column6406,column798,column88,column949,column1015
column145899,column211616,column3624,column45918,column5183,column6389,column779,column821,column948,column1040
column146909,column29979,column318263,column49632,column5803,column6391,column780,column89,column931,column103
column113108,column227006,column316877,column44881,column524,column6114,column780,column842,column95,column1012
column12542,column214259,column334489,column4958,column5553,column6128,column756,column812,column912,column1044
column128113,column216919,column339810,column43596,column5151,column6328,column725,column815,column943,column105
column141410,column243719,column314620,column46510,column5960,column6296,column753,column826,column92,column1031
column121271,column26157,column345352,column41150,column5984,column694,column779,column813,column90,column1036
column135586,column21266,column345754,column43625,column5166,column696,column70,column849,column92,column1043
column147342,column211908,column341351,column44024,column5574,column6150,column725,column814,column94,column1026
column138676,column238610,column326681,column49536,column5462,column6104,column740,column849,column926,column1024
column137151,column21025,column327191,column48813,column5450,column6345,column721,column849,column932,column1016
column148381,column224571,column338331,column48395,column5826,column6309,column797,column821,column936,column1021
column114326,column23423,column338554,column41715,column5276,column691,column741,column824,column919,column1024
column121982,column236214,column35074,column45773,column5409,column612,column769,column818,column910,column109
column19047,column240947,column342221,column49394,column5163,column6330,column759,column845,column943,column1026
column146312,column243993,column348876,column46778,column5138,column6115,column721,column835,column937,column1022
column114023,column238161,column310853,column46279,column5921,column6143,column749,column833,column910,column1010
column145412,column221751,column34005,column48840,column5188,column6464,column726,column828,column92,column1023
column14042,column244861,column346658,column49304,column5451,column6328,column737,column836,column913,column1035
column122004,column29976,column349668,column49851,column5573,column685,column792,column825,column99,column1043
column132055,column25727,column3199,column4521,column5355,column6285,column788,column83,column920,column107
column13035,column23080,column310132,column47875,column5616,column6290,column770,column834,column911,column1037
column115453,column229130,column311559,column49530,column5628,column6345,column786,column822,column913,column106
column133944,column21189,column323201,column42377,column5813,column6250,column75,column820,column93,column1031
column18373,column235434,column331076,column46973,column588,column699,column79,column839,column94,column1031
column15960,column239146,column321504,column47185,column5300,column6189,column756,column846,column922,column1037
column128809,column242090,column36487,column47118,column5718,column6231,column715,column810,column917,column101
column18646,column245729,column38675,column48949,column5224,column6216,column752,column846,column92,column1036
column139474,column28738,column3439,column46438,column5423,column6137,column790,column81,column947,column1046
column125892,column241966,column320947,column45912,column5219,column6331,column743,column820,column945,column1031
column18070,column216501,column343993,column48398,column5457,column6203,column724,column848,column96,column1037
column117817,column2692,column311441,column47991,column5774,column6390,column73,column87,column92,column1040
column131816,column213346,column323619,column48777,column563,column653,column764,column847,column930,column1011
column145688,column25452,column328889,column44949,column5739,column6339,column719,column827,column929,column1034
column11331,column226937,column323281,column49685,column5878,column6243,column789,column845,column91,column104
column124830,column246079,column313191,column45171,column5893,column689,column776,column817,column923,column1046
column123256,column221900,column37175,column47132,column5747,column6449,column737,column827,column928,column1024
column13723,column232924,column328540,column45450,column5193,column631,column743,column89,column98,column106
column133795,column211458,column316758,column43891,column5651,column641,column716,column81,column96,column1016
column129099,column212458,column325613,column44887,column5529,column6106,column772,column847,column937,column1026
column145906,column234850,column36911,column45425,column5984,column6372,column784,column823,column938,column106
column14757,column217138,column342683,column46275,column5361,column6301,column742,column831,column939,column101
column117137,column236372,column33262,column41229,column5257,column6367,column789,column88,column933,column1016
column14064,column223131,column330309,column4385,column5799,column614,column754,column812,column940,column1045
column17837,column218174,column331303,column44313,column5805,column6488,column783,column84,column936,column1043
column134735,column26855,column311751,column44518,column5755,column6244,column770,column827,column935,column1047
column135284,column248536,column346486,column44756,column5570,column6486,column714,column816,column946,column1030
column134009,column226952,column332944,column42605,column5632,column6462,column753,column820,column96,column1040
column132438,column247471,column313035,column41223,column5374,column690,column794,column817,column95,column1021
column113914,column235090,column314970,column47688,column5346,column6274,column792,column835,column939,column1034
column139389,column228273,column326958,column42576,column5220,column6367,column793,column815,column99,column1030
column131117,column220020,column3445,column43435,column5491,column6202,column776,column825,column944,column1035
column148165,column238017,column328169,column42210,column5501,column61,column771,column828,column922,column1030
column15608,column217861,column349732,column42828,column5399,column6189,column789,column89,column929,column1022
column138445,column225674,column3193,column45096,column5493,column6369,column731,column824,column923,column1013
column147862,column217637,column339343,column41583,column5715,column6174,column776,column817,column94,column1018
column17868,column235767,column38264,column47285,column5909,column6132,column718,column834,column946,column1046
column18251,column225299,column313251,column42326,column5154,column6487,column797,column825,column917,column1014
column141188,column225838,column3754,column47121,column5739,column6188,column748,column848,column948,column103
column135165,column220455,column39946,column44738,column5424,column6497,column726,column812,column935,column1031
column17481,column232535,column345650,column423,column5108,column653,column765,column836,column947,column1026
column12600,column212768,column344478,column4382,column5752,column6210,column793,column819,column910,column1012
column138500,column215715,column338386,column41825,column5625,column6136,column765,column86,column938,column1047
column123937,column237529,column324074,column4918,column5689,column6366,column791,column822,column915,column1013
column149274,column217474,column3557,column48787,column5453,column6283,column782,column823,column919,column1034
column140630,column241777,column339038,column41344,column5672,column6331,column744,column849,column942,column103
column134100,column211363,column334734,column49310,column5455,column6297,column750,column81,column917,column1022
column127316,column211012,column331424,column46615,column5367,column6392,column757,column827,column934,column105
column132368,column220942,column35559,column42595,column5143,column6129,column717,column84,column917,column1025
column14505,column229219,column323354,column4560,column5175,column6255,column716,column86,column914,column1031
column126336,column221225,column39252,column44248,column5919,column6247,column766,column89,column933,column1018
column124050,column228700,column320362,column44013,column5260,column6225,column771,column824,column914,column1026
column11532,column246914,column329295,column4110,column554,column62,column744,column814,column933,column1037
column143910,column227863,column315213,column49643,column5619,column6360,column740,column815,column943,column1036
column124094,column231301,column331990,column44608,column5495,column6103,column728,column832,column910,column102
column134687,column243231,column316046,column45390,column5786,column6435,column748,column86,column938,column1049
column148773,column211038,column338033,column48171,column5852,column6405,column712,column822,column931,column1035
column115619,column244795,column344454,column43017,column513,column6291,column766,column835,column939,column1024
column126987,column230812,column35688,column49988,column5752,column6177,column768,column847,column930,column105
column17228,column229403,column311715,column46416,column5569,column6204,column782,column831,column940,column1015
column115404,column213061,column320521,column44272,column5307,column6441,column794,column835,column921,column1022
column124573,column236899,column315916,column41423,column555,column641,column710,column85,column918,column104
column16468,column22479,column310004,column45416,column5490,column6238,column743,column838,column932,column1029
column111222,column233021,column342236,column4716,column564,column6348,column799,column85,column915,column1036
column148407,column213496,column328777,column49980,column5993,column649,column756,column822,column919,column1012
column19876,column247926,column324332,column43969,column5277,column6260,column797,column837,column914,column1038
column131345,column240773,column349629,column49026,column574,column6357,column760,column82,column97,column1030
column117755,column237427,column323345,column41854,column5413,column6449,column738,column822,column94,column1025
column148954,column218608,column331398,column4733,column5809,column6335,column783,column829,column916,column100
column146135,column235814,column36272,column41764,column5329,column660,column74,column827,column922,column1022
column127259,column228664,column38096,column43713,column5705,column621,column723,column828,column914,column1042
column18233,column2994,column318427,column4953,column5255,column6431,column770,column812,column935,column1046
column114100,column242967,column344460,column43086,column550,column6392,column718,column811,column91,column1040
column124615,column210135,column349758,column49249,column5318,column6279,column710,column814,column916,column106
column137167,column228313,column332134,column46827,column5570,column6450,column728,column829,column945,column1040
column149989,column220979,column345804,column41544,column5504,column6126,column711,column830,column913,column1030
column131940,column244515,column347889,column48961,column5558,column6224,column797,column842,column918,column1048
column136907,column235104,column343850,column41829,column5374,column6154,column717,column837,column942,column102
column111658,column26689,column312646,column42978,column5175,column6425,column774,column829,column91,column1044
column16821,column21369,column324057,column46447,column5953,column6285,column770,column82,column921,column101
column145228,column27136,column323959,column45013,column557,column6463,column776,column814,column941,column1015
column130224,column225311,column322729,column46741,column5399,column6430,column717,column835,column913,column1035
column119796,column237334,column334519,column43635,column5552,column656,column786,column841,column930,column1013
column138603,column236462,column349446,column48783,column5117,column6177,column795,column848,column938,column1038
column19630,column241449,column310715,column46372,column5124,column6271,column786,column831,column936,column1034
column120762,column210535,column33587,column43695,column540,column6156,column730,column838,column97,column1048
column134777,column240438,column342963,column43691,column5690,column6307,column756,column80,column949,column1014
column124302,column224347,column318316,column44824,column5119,column6223,column764,column81,column946,column1016
column122948,column217491,column329947,column48348,column5613,column634,column770,column813,column95,column1019
column1604,column24469,column333796,column46668,column5521,column6445,column775,column84,column92,column1018
column114818,column216482,column35160,column4565,column5328,column6100,column732,column842,column91,column1032
column115846,column231766,column329289,column45689,column5688,column6391,column793,column819,column927,column1040
column131612,column218006,column332469,column48184,column5813,column6377,column749,column89,column92,column1045
column145424,column216945,column346063,column47490,column5496,column6190,column737,column819,column915,column1016
column119443,column227722,column329816,column46836,column5505,column636,column726,column829,column95,column106
column137556,column241302,column333012,column45779,column5904,column6450,column791,column87,column917,column101
column139007,column231257,column327210,column45866,column5246,column6387,column762,column826,column94,column102
column111331,column26671,column314223,column44038,column5920,column632,column719,column847,column944,column107
column122301,column23425,column340592,column49242,column5973,column698,column772,column88,column937,column1014
column146444,column210546,column35803,column48923,column5814,column6207,column710,column821,column910,column1020
column148563,column27993,column347601,column49447,column5198,column687,column732,column841,column932,column1036
column126384,column238836,column322956,column494,column5316,column6119,column761,column88,column95,column1021
column130051,column26509,column312645,column42163,column5741,column612,column749,column823,column929,column1046
column134000,column220247,column311195,column47630,column5915,column6194,column761,column849,column925,column1019
column140054,column213717,column331431,column46767,column5196,column681,column786,column828,column98,column1047
column17047,column23382,column347590,column41237,column5330,column6349,column748,column837,column916,column1041
column12938,column221021,column339738,column4785,column5630,column6102,column767,column825,column942,column1029
column143642,column221160,column327963,column45120,column524,column689,column790,column849,column942,column1033
column114763,column230601,column331844,column48983,column5774,column6251,column793,column829,column933,column104
column174,column215805,column327266,column45799,column5362,column6146,column744,column80,column98,column1020
column114874,column219431,column38782,column41220,column5394,column6363,column769,column844,column943,column1016
column112757,column216976,column313558,column43693,column5743,column6205,column766,column817,column947,column1047
column16497,column231381,column38042,column49141,column5620,column629,column746,column825,column99,column1019
column122724,column221862,column331550,column44060,column593,column6155,column79,column820,column92,column1043
column129361,column218541,column329875,column46181,column535,column6206,column73,column81,column949,column109
column146761,column221491,column310851,column45984,column5927,column6385,column78,column833,column928,column1016
column132478,column239802,column329207,column42519,column55,column652,column718,column818,column97,column109
column117479,column213909,column341522,column49026,column5379,column644,column783,column822,column945,column1039
column124871,column246715,column326025,column45312,column5989,column689,column740,column840,column919,column108
column14353,column27106,column341650,column45826,column5234,column6430,column780,column839,column930,column1045
column111676,column210528,column317801,column45201,column5157,column632,column740,column817,column912,column1032
column145168,column233018,column331284,column4994,column5980,column6236,column792,column828,column927,column1017
column120140,column215248,column340809,column44188,column5543,column6209,column767,column87,column93,column100
column144474,column233725,column3485,column47161,column5169,column6387,column72,column830,column91,column1044
column19626,column224119,column336017,column44897,column595,column697,column723,column84,column96,column1048
column19704,column248189,column36552,column44293,column5320,column693,column773,column827,column96,column1016
column146333,column26839,column346254,column46697,column5477,column615,column790,column816,column917,column1046
column19515,column248211,column347033,column42610,column5999,column6340,column745,column82,column912,column1037
column119651,column27432,column336432,column4448,column5421,column6230,column734,column82,column926,column1031
column133498,column240404,column336643,column43488,column5323,column6108,column742,column813,column944,column1012
column117301,column229585,column332397,column45124,column5389,column699,column755,column818,column934,column1046
column18620,column245542,column338160,column42522,column5418,column6371,column764,column832,column915,column1018
column13163,column243494,column328398,column48632,column5257,column6269,column781,column827,column935,column1028
column141100,column234611,column3682,column43370,column5296,column698,column784,column840,column95,column1027
column142848,column242096,column323429,column41929,column591,column6351,column760,column88,column95,column1029
column15588,column237529,column329693,column47238,column5902,column6378,column776,column839,column937,column1045
column127477,column29015,column332425,column44204,column5150,column6499,column736,column837,column933,column1035
column140732,column222098,column31756,column48382,column530,column6328,column713,column846,column95,column1047
column112443,column218322,column37553,column48918,column5796,column6399,column731,column813,column941,column1033
column127907,column218331,column38827,column4434,column5707,column6164,column75,column848,column912,column100
column123969,column249401,column340763,column49897,column5576,column6141,column778,column85,column910,column105
column145656,column223578,column318120,column46124,column5104,column6209,column726,column824,column92,column1031
column110519,column229944,column35499,column44104,column5219,column6211,column775,column839,column929,column1026
column145624,column24493,column312617,column44150,column5895,column642,column771,column823,column924,column1025
column125539,column220531,column348100,column49783,column5565,column6422,column732,column822,column915,column1045
column117530,column21641,column38476,column45129,column5998,column6415,column744,column825,column947,column1043
column110269,column2754,column340555,column47493,column5396,column6455,column774,column818,column936,column1033
column132528,column230399,column348614,column41509,column5767,column6122,column746,column834,column912,column1047
column16240,column242873,column311318,column41499,column5742,column6168,column71,column834,column946,column1036
column148174,column225238,column34412,column42167,column5808,column6466,column797,column87,column913,column1012
column144827,column213402,column317773,column48805,column567,column6446,column732,column821,column921,column1044
column17996,column211305,column342533,column44879,column5774,column6304,column721,column821,column93,column1047
column139650,column243483,column37296,column47629,column5670,column6369,column775,column86,column925,column1010
column137730,column213998,column347931,column41184,column5531,column6337,column762,column84,column934,column1027
column115868,column22969,column347696,column44877,column5120,column658,column769,column830,column927,column1037
column139965,column21557,column312333,column41623,column5584,column630,column736,column829,column916,column1020
column120170,column238331,column319010,column44544,column5863,column6266,column776,column824,column915,column108
column146745,column230285,column3361,column42700,column584,column621,column758,column839,column944,column1030
column19718,column235353,column313210,column49049,column5193,column6477,column735,column845,column928,column1022
column115807,column231594,column38496,column45918,column5832,column6494,column769,column829,column934,column1020
column144612,column233225,column330703,column4835,column5515,column6382,column751,column845,column910,column1035
column133627,column2472,column319113,column43810,column5138,column6224,column798,column817,column946,column1046
column1221,column25705,column339289,column49414,column5435,column6457,column711,column811,column946,column1021
column121487,column234946,column328166,column44622,column5790,column614,column757,column841,column945,column1015
column144166,column237836,column311201,column46980,column585,column6309,column79,column821,column948,column106
column121197,column213654,column37982,column44282,column5544,column663,column721,column816,column925,column1031
column140005,column22982,column318500,column48185,column5119,column6218,column797,column833,column929,column1015
column126234,column244637,column313925,column45427,column5372,column6279,column765,column83,column93,column1038
column127635,column22143,column36934,column46700,column5540,column624,column748,column832,column949,column1048
column139064,column218383,column346034,column47617,column5736,column6417,column768,column834,column90,column1036
column128404,column248652,column325840,column42815,column553,column6201,column711,column83,column925,column1031
column129988,column25375,column39119,column44051,column5223,column679,column711,column815,column918,column103
column12508,column220374,column320823,column44714,column59,column6286,column788,column827,column925,column1036
column14041,column213709,column324818,column41334,column5299,column6164,column758,column810,column949,column1033
column116502,column212649,column310863,column48866,column524,column6165,column748,column811,column943,column1047
column148802,column212261,column348808,column47759,column5891,column6102,column772,column819,column931,column102
column139734,column21644,column339946,column43904,column5830,column6422,column785,column823,column92,column1037
column129748,column220623,column31001,column48081,column5348,column6133,column734,column835,column96,column1041
column119610,column237466,column342851,column44277,column5966,column6406,column799,column834,column911,column1037
column120660,column213621,column316211,column46913,column5999,column6464,column783,column814,column920,column109
column144679,column259,column332573,column46148,column5435,column6396,column773,column815,column923,column1046
column126870,column240701,column312343,column41891,column5668,column6320,column790,column820,column943,column1021
column142058,column22485,column31345,column45917,column5305,column6213,column756,column820,column920,column1030
column15682,column239123,column36760,column49141,column5224,column634,column764,column89,column918,column1044
column143513,column236918,column312867,column46596,column5358,column6174,column790,column80,column931,column1016
column16214,column217253,column314397,column43625,column5664,column694,column768,column844,column934,column1036
column115864,column224402,column320320,column48748,column5983,column6110,column777,column816,column933,column1032
column122658,column245808,column35332,column47780,column5282,column62,column748,column820,column911,column1017
column119489,column226582,column330540,column45882,column5726,column663,column716,column819,column912,column1047
column139910,column244052,column338072,column48154,column5128,column696,column779,column84,column929,column1017
column11955,column228854,column322592,column44986,column511,column6247,column745,column810,column939,column108
column146516,column26284,column328812,column4652,column5713,column6204,column788,column841,column924,column1026
column13577,column26192,column329308,column42423,column5421,column6379,column717,column832,column96,column104
column127852,column226192,column39032,column49264,column59,column6397,column739,column821,column942,column1014
column119833,column218061,column35015,column44482,column5677,column6179,column726,column812,column919,column1042
column143722,column249340,column343071,column4459,column5789,column6431,column769,column827,column940,column103
column15273,column248911,column347981,column42958,column5127,column6238,column734,column823,column945,column1038
column111511,column214210,column312620,column4707,column5689,column6264,column763,column813,column95,column1025
column19623,column229315,column315718,column4934,column5365,column6183,column741,column815,column915,column1012
column123911,column223687,column33096,column42042,column5563,column6266,column762,column84,column90,column101
column141221,column244483,column335136,column47152,column5371,column6343,column731,column813,column932,column1019
